COD_SECRE;ANNO;SPD_SECRETARIA;SPD_COD_SECRE;SPD_COD_DEPTO;SPD_NOMBRE_DEPTO;SPD_COD_MUN;SPD_NOMBRE_MUN;ID_EE;SPD_DANE_EE;SPD_NOM_ESTABLECIMIENTO;ID_SEDE;SPD_DANE_SEDE;SPD_NOMBRE_SEDE;TIPO_DOC;SPD_RAZON_DESERC_TRABAJAR;SPD_RAZON_DESERC_PADRES_A_TEMPRANA_EDAD;SPD_RAZON_DESERC_SALUD_DEL_ESTUDIANTE;SPD_RAZON_DESERC_EXTRAEDAD;SPD_RAZON_DESERC_BAJO_RENDIMIENTO_ESCOLAR;SPD_RAZON_DESERC_PROBLEMAS_DE_LECTURA;SPD_RAZON_DESERC_PROBLEMAS_DE_ESCRITURA;SPD_RAZON_DESERC_PROBLEMAS_DE_ORALIDAD;SPD_RAZON_DESERC_EXPULSION_DE_ESTUDIANTE;SPD_RAZON_DESERC_REPITENCIA;SPD_RAZON_DESERC_POCO_GUSTO_POR_EL_ESTUDIO;SPD_RAZON_DESERC_DIFICULTADES_ACADEMICAS;SPD_RAZON_DESERC_LAS_METODOLOGÍAS_Y_PROCESOS_PEDAGÓGICOS_NO_RESPONDEN_A_SUS_PARTICULARIDADES;SPD_RAZON_DESERC_NO_EXISTE_FORMACIÓN_SOBRE_PLAN_DE_VIDA;SPD_RAZON_DESERC_NO_EXISTE_ORIENTACIÓN_SOCIO-OCUPACIONAL;SPD_RAZON_DESERC_PIENSA_QUE_EL_ESTUDIO_NO_LE_SERVIRÁ_DE_NADA;SPD_RAZON_DESERC_CAMBIO_DE_RESIDENCIA;SPD_RAZON_DESERC_DESEMPLEO_DE_LOS_PADRES_O_ACUDIENTES;SPD_RAZON_DESERC_MUERTE_DE_LOS_PADRES;SPD_RAZON_DESERC_DESPLAZAMIENTO_FORZADO;SPD_RAZON_DESERC_POCA_IMPORTANCIA_A_LA_EDUCACIÓN_POR_PARTE_DE_LOS_PADRES_O_ACUDIENTES;SPD_RAZON_DESERC_CAMBIO_DE_PAIS;SPD_RAZON_DESERC_HACINAMIENTO;SPD_RAZON_DESERC_PROBLEMAS_INFRAESTRUCTURA;SPD_RAZON_DESERC_TRATO_AGRESIVO;SPD_RAZON_DESERC_DISCRIMINACION;SPD_RAZON_DESERC_ESTABLECIMIENTO_EN_ZONA_NO_SEGURA;SPD_RAZON_DESERC_ESTABLECIMIENTO_EN_ZONA_LEJANA;SPD_RAZON_DESERC_ESTABLECIMIENTO_EN_ZONA_DE_DESASTRES;SPD_RAZON_DESERC_OFERTA_INCOMPLETA_DE_GRADOS;SPD_RAZON_DESERC_PLANTA_DOCENTE_INCOMPLETA;SPD_RAZON_DESERC_INSUFICIENCIA_ATENCION_PSICOSOCIAL;SPD_RAZON_DESERC_PRACTICAS_PEDAGOGICAS_INADECUADAS;SPD_RAZON_DESERC_JORNADAS_NO_ADECUADAS_AL_TIEMPO_DEL_ESTUDIANTE;SPD_RAZON_DESERC_COSTOS_EDUCATIVOS;SPD_RAZON_DESERC_OFERTA_NO_INCLUSIVA;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_ESTUDIANTES;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_DOCENTES;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_DIRECTIVOS;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_ESTUDIANTES_Y_DOCENTES;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_ESTUDIANTES_Y_DIRECTIVOS;SPD_RAZON_DESERC_CONFLICTOS_ENTRE_DOCENTES_Y_DIRECTIVOS;SPD_RAZON_DESERC_PANDILLISMO;SPD_RAZON_DESERC_PROSTITUCION;SPD_RAZON_DESERC_DROGADICCION;SPD_RAZON_DESERC_PRESENCIA_DE_GRUPOS_ARMADOS;SPD_RAZON_DESERC_INSEGURIDAD;SPD_RAZON_DESERC_ACOSO_ESCOLAR;SPD_RAZON_DESERC_MATONEO_ESCOLAR_(BULLYING);SPD_RAZON_DESERC_PRESENCIA_DE_MINAS;SPD_RAZON_DESERC_RIESGO_DE_RECLUTAMIENTO;SPD_RAZON_DESERC_CULTIVOS_ILICITOS;SPD_RAZON_DESERC_DISTANCIA_HOGAR_AL_ESTABLECIMIENTO;SPD_RAZON_DESERC_OTRAS;apoyo academico;srpa;ANNO_INF;CODIGO_SED;SECRETARIA;DEPTO;MUN_CODIGO;Divipola_MUNICIPIO;DANE_EE;NOMBRE_ESTABLECIMIENTO;DANE_SEDE;NOMBRE_SEDE;CONS_SEDE;DEPTO_DE_EXPEDICION_DOC;MUN_DE_EXPEDICION_DOC;RES_DEPTO;RES_MUN;ESTRATO;SISBEN;NAC_DEPTO;NAC_MUN;GENERO;POBLACION_VICTIMA_CONFLICTO;DPTO_EXP;MUN_EXP;PROVIENE_DEL_SECTOR_PRIVADO;PROVIENE_DE_OTRO_MUNICIPIO;TIPO_DE_DISCAPACIDAD;CAPACIDADES_EXCEPCIONALES;ETNIA;RESGUARDO;INS_FAMILIAR;JORNADA;CARACTER;ESPECIALIDAD;GRADO;GRUPO;METODOLOGIA;SUBSIDIADO;REPITENTE;NUEVO;SITUACION_ACADEMICA_AÑO_ANTERIOR;CONDICION_DEL_ALUMNO_AL_FINALIZAR_EL_AÑO_ANTERIOR;FUE_RECU;ZONA__ALU;MADRE_CABEZA_DE_FAMILIA;BENEF._MADRE_CABEZA_DE_FLIA;BENEF._VETERANOS;BENEF.HERORES;INTERNADO;NUM_CONVENIO;SEDE_ID;ESTADOSEDE;EST_ID;SECTOR;CALENDARIO;ZONA_DE_ATENCIÓN;EDAD;NIVEL_CONPES;MES_FINAL;MESES_ATENCION_6A;04_ATENDIDO;04_CODIGO_SED;05_ATENDIDO;05_CODIGO_SED;06_ATENDIDO;06_CODIGO_SED;07_ATENDIDO;07_CODIGO_SED;08_ATENDIDO;08_CODIGO_SED;09_ATENDIDO;09_CODIGO_SED;10_ATENDIDO;10_CODIGO_SED;11_ATENDIDO;11_CODIGO_SED;CONPES_POB_ATENDIDA;COD_SED;INDICE_DE_DESERCION;FECHA_CORTE
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;97849;376001043005;LICEO SANTA INES-ANDES;174013;376001043005;LICEO SANTA INES-ANDES - SEDE PRINCIPAL;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;376001043005;LICEO SANTA INES-ANDES;376001043005;LICEO SANTA INES-ANDES - SEDE PRINCIPAL;37600104300501;VALLE DEL CAUCA;BUENAVENTURA;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;BUENAVENTURA;FEMENINO;SI ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;PRIMERO;101;NIÑOS Y JÓVENES;SI;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;4143.010.26.1.0478.2025;140017;956;103443;OFICIAL;A;URBANA;7;BÁSICA SECUNDARIA;9;6;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:52.667
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2256;176001007875;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO ANTONIO MOLINA;63452;176001003993;ATANASIO GIRARDOT;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001007875;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO ANTONIO MOLINA;176001003993;ATANASIO GIRARDOT;17600100787505;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 2;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;QUINTO;0502;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72645;956;15288;OFICIAL;A;URBANA;11;BÁSICA SECUNDARIA;5;2;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:52.707
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2266;176001005716;INSTITUCION EDUCATIVA JOAQUIN DE CAYCEDO Y CUERO;63418;176001005716;INSTITUCION EDUCATIVA JOAQUIN DE CAYCEDO Y CUERO;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001005716;INSTITUCION EDUCATIVA JOAQUIN DE CAYCEDO Y CUERO;176001005716;INSTITUCION EDUCATIVA JOAQUIN DE CAYCEDO Y CUERO;17600100571601;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 3;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;NOVENO;0903;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72076;956;15298;OFICIAL;A;URBANA;14;MEDIA;9;6;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:52.75
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2299;176001001672;INSTITUCION EDUCATIVA TECNICO DE COMERCIO SANTA CECILIA;63344;176001042409;ALTO MENGA;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001001672;INSTITUCION EDUCATIVA TECNICO DE COMERCIO SANTA CECILIA;176001042409;ALTO MENGA;17600100167206;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 3;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;TARDE;NO APLICA;NO APLICA;CUARTO;0401;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45238;956;15199;OFICIAL;A;URBANA;9;BÁSICA SECUNDARIA;9;6;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:38.743
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2231;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ;63515;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ - SEDE PRINCIPAL;TI:TARJETA DE IDENTIDAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ - SEDE PRINCIPAL;17600103078801;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 2;;VALLE DEL CAUCA;CALI;MASCULINO;SI ES POBLACION VICTIMA;;;NO;SI;;;AFRODESCENDIENTE;NO APLICA;NO APLICA;NOCTURNA;NO APLICA;NO APLICA;CICLO 3 ADULTOS;2302;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;NO;SI;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72932;956;15788;OFICIAL;A;URBANA;17;;8;5;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:38.857
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2261;176001006119;INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER;63376;176001006119;INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER - SEDE PRINCIPAL;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001006119;INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER;176001006119;INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER - SEDE PRINCIPAL;17600100611901;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 3;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;NOCTURNA;NO APLICA;NO APLICA;CICLO 4 ADULTOS;2401;TEJIENDO SABERES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72097;956;15293;OFICIAL;A;URBANA;16;;9;6;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:38.893
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2262;176001006071;INSTITUCION EDUCATIVA SANTA FE;63437;176001006071;INSTITUCION EDUCATIVA SANTA FE;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001006071;INSTITUCION EDUCATIVA SANTA FE;176001006071;INSTITUCION EDUCATIVA SANTA FE;17600100607101;BOGOTÁ, D.C.;BOGOTÁ, D.C.;VALLE DEL CAUCA;CALI;ESTRATO 2;;VALLE DEL CAUCA;CALI;FEMENINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;NOCTURNA;NO APLICA;NO APLICA;CICLO 2 ADULTOS;2201;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72919;956;15294;OFICIAL;A;URBANA;18;;4;1;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:38.94
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2290;176001001818;INSTITUCION EDUCATIVA DE SANTA LIBRADA;63404;176001001818;COLEGIO DE SANTA LIBRADA;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001001818;INSTITUCION EDUCATIVA DE SANTA LIBRADA;176001001818;COLEGIO DE SANTA LIBRADA;17600100181801;;;;;ESTRATO 1;;;;MASCULINO;NO ES POBLACION VICTIMA;;;SI;NO;;;NO APLICA;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;SEXTO;0602;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72617;956;15731;OFICIAL;A;URBANA;11;MEDIA;10;7;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:03:20.69
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;282520;176001043791;INSTITUCION EDUCATIVA NUEVO LATIR;1362722;176001800214;ISAIAS DUARTE CANCINO;RC:REGISTRO CIVIL DE NACIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001043791;INSTITUCION EDUCATIVA NUEVO LATIR;176001800214;ISAIAS DUARTE CANCINO;17600104379102;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;ÚNICA;NO APLICA;NO APLICA;CUARTO;0401;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;190780;956;126996;OFICIAL;A;URBANA;11;BÁSICA SECUNDARIA;7;4;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:03:20.723
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2245;176001014359;INSTITUCION EDUCATIVA LA ANUNCIACION;63574;176001030117;PUERTA DEL SOL;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001014359;INSTITUCION EDUCATIVA LA ANUNCIACION;176001030117;PUERTA DEL SOL;17600101435903;VALLE DEL CAUCA;BUENAVENTURA;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;BUENAVENTURA;FEMENINO;SI ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;TARDE;NO APLICA;NO APLICA;QUINTO;0502;NIÑOS Y JÓVENES;NO;SI;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45147;956;15277;OFICIAL;A;URBANA;11;BÁSICA SECUNDARIA;7;4;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:03:20.737
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2231;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ;63515;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ - SEDE PRINCIPAL;TI:TARJETA DE IDENTIDAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ;176001030788;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ - SEDE PRINCIPAL;17600103078801;VALLE DEL CAUCA;BUENAVENTURA;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;BUENAVENTURA;MASCULINO;SI ES POBLACION VICTIMA;;;NO;SI;;;AFRODESCENDIENTE;NO APLICA;NO APLICA;NOCTURNA;NO APLICA;NO APLICA;CICLO 4 ADULTOS;2402;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;NO;SI;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72932;956;15788;OFICIAL;A;URBANA;17;;8;5;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:03:01.407
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;34581;376001033441;LICEO CALIMIO DESEPAZ;66435;376001033441;LICEO CALIMIO DESEPAZ;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;376001033441;LICEO CALIMIO DESEPAZ;376001033441;LICEO CALIMIO DESEPAZ;37600103344101;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;CALI;FEMENINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;TARDE;NO APLICA;NO APLICA;QUINTO;0501;NIÑOS Y JÓVENES;SI;SI;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;4143.010.26.1.0452.2025;132678;956;97713;OFICIAL;A;URBANA;13;BÁSICA SECUNDARIA;9;6;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:00.733
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2256;176001007875;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO ANTONIO MOLINA;63453;176001015991;INMACULADA CONCEPCION;PPT: PERMISO DE PROTECCIÃ¿N TEMPORAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001007875;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO ANTONIO MOLINA;176001015991;INMACULADA CONCEPCION;17600100787504;BOGOTÁ, D.C.;BOGOTÁ, D.C.;VALLE DEL CAUCA;CALI;ESTRATO 2;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;MAÑANA;NO APLICA;NO APLICA;PRIMERO;0102;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72647;956;15288;OFICIAL;A;URBANA;6;BÁSICA SECUNDARIA;4;1;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:00.807
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2234;176001028872;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL CARLOS HOLGUIN MALLARINO;63503;176001030478;NIÑO JESUS DE ATOCHA;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001028872;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL CARLOS HOLGUIN MALLARINO;176001030478;NIÑO JESUS DE ATOCHA;17600102887203;;;;;ESTRATO 1;;;;FEMENINO;SI ES POBLACION VICTIMA;;;SI;NO;;;NO APLICA;NO APLICA;NO APLICA;TARDE;NO APLICA;NO APLICA;TERCERO;0303;HORIZONTES CON BRÚJULA PARA EL APRENDIZAJE;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45154;956;15791;OFICIAL;A;URBANA;8;BÁSICA SECUNDARIA;10;7;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:00.917
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2293;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS;63309;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS - SEDE PRINCIPAL;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS - SEDE PRINCIPAL;17600100177001;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 1;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;TARDE;NO APLICA;NO APLICA;NOVENO;0902;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45596;956;15193;OFICIAL;A;URBANA;16;MEDIA;9;6;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:03.663
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2257;176001007166;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JOSE MARIA CARBONELL;63375;176001007166;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JOSE MARIA CARBONELL;TI:TARJETA DE IDENTIDAD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001007166;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JOSE MARIA CARBONELL;176001007166;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JOSE MARIA CARBONELL;17600100716601;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 2;;VALLE DEL CAUCA;CALI;MASCULINO;NO ES POBLACION VICTIMA;;;NO;SI;;;NO APLICA;NO APLICA;NO APLICA;TARDE;NO APLICA;NO APLICA;SEXTO;0604;NIÑOS Y JÓVENES;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;72079;956;15289;OFICIAL;A;URBANA;12;MEDIA;9;6;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:36.69
188;2025;CALI;188;76;VALLE DEL CAUCA;76001;CALI;2242;176001017374;INSTITUCION EDUCATIVA GABRIELA MISTRAL;63464;176001017374;INSTITUCION EDUCATIVA GABRIELA MISTRAL;TI:TARJETA DE IDENTIDAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025;188;CALI;VALLE DEL CAUCA;1;CALI;176001017374;INSTITUCION EDUCATIVA GABRIELA MISTRAL;176001017374;INSTITUCION EDUCATIVA GABRIELA MISTRAL;17600101737401;VALLE DEL CAUCA;CALI;VALLE DEL CAUCA;CALI;ESTRATO 2;;VALLE DEL CAUCA;CALI;FEMENINO;NO ES POBLACION VICTIMA;;;NO;SI;;;AFRODESCENDIENTE;NO APLICA;NO APLICA;NOCTURNA;NO APLICA;NO APLICA;CICLO 3 ADULTOS;2302;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS;NO;NO;SI;;;SGP;URBANA;NO;NO;NO;NO;NINGUNO;;45146;956;15799;OFICIAL;A;URBANA;16;;6;3;;;;;;;;;;;;;;;0;188;;188;;2025-12-13 08:02:36.72
